Ruleset,Race/Species,Subclass,Level,Pact Slot Level,Pact Slots,Cantrips,Known Spells,Prepared Spells,Invocations,Mystic Arcanum,Magical Cunning Recovery,Status
2024,Elf,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Elf,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Elf,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Elf,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Elf,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Elf,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Elf,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Elf,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Elf,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Elf,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Elf,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Elf,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Elf,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Elf,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Elf,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Elf,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Elf,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Elf,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Elf,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Elf,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Elf,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Elf,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Elf,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Elf,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Elf,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Elf,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Elf,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Elf,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Elf,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Elf,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Elf,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Elf,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Elf,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Elf,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Elf,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Elf,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Elf,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Elf,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Elf,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Elf,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Elf,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Elf,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Elf,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Elf,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Elf,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Elf,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Elf,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Elf,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Elf,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Elf,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Elf,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Elf,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Elf,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Elf,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Elf,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Elf,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Elf,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Elf,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Elf,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Elf,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Elf,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Elf,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Gnome,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Gnome,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Gnome,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Gnome,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Gnome,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Gnome,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Gnome,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Gnome,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Gnome,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Gnome,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Gnome,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Gnome,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Gnome,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Gnome,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Gnome,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Gnome,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Gnome,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Gnome,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Gnome,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Gnome,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Gnome,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Gnome,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Gnome,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Gnome,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Gnome,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Gnome,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Gnome,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Gnome,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Gnome,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Gnome,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Gnome,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Gnome,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Gnome,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Gnome,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Gnome,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Gnome,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Gnome,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Gnome,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Gnome,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Gnome,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Gnome,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Gnome,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Gnome,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Gnome,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Gnome,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Gnome,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Gnome,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Gnome,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Gnome,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Gnome,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Gnome,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Gnome,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Gnome,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Gnome,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Gnome,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Gnome,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Gnome,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Gnome,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Gnome,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Gnome,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Gnome,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Gnome,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Gnome,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Gnome,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Gnome,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Gnome,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Goliath,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Goliath,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Goliath,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Goliath,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Goliath,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Goliath,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Goliath,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Goliath,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Goliath,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Goliath,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Goliath,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Goliath,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Goliath,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Goliath,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Goliath,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Goliath,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Goliath,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Goliath,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Goliath,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Goliath,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Goliath,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Goliath,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Goliath,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Goliath,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Goliath,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Goliath,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Goliath,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Goliath,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Goliath,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Goliath,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Goliath,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Goliath,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Goliath,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Goliath,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Goliath,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Goliath,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Goliath,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Goliath,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Goliath,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Goliath,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Goliath,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Goliath,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Goliath,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Goliath,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Goliath,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Goliath,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Goliath,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Goliath,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Goliath,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Goliath,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Goliath,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Goliath,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Goliath,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Goliath,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Goliath,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Goliath,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Goliath,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Goliath,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Goliath,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Goliath,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Goliath,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Goliath,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Goliath,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Goliath,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Goliath,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Goliath,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Halfling,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Halfling,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Halfling,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Halfling,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Halfling,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Halfling,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Halfling,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Halfling,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Halfling,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Halfling,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Halfling,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Halfling,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Halfling,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Halfling,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Halfling,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Halfling,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Halfling,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Halfling,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Halfling,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Halfling,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Halfling,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Halfling,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Halfling,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Halfling,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Halfling,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Halfling,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Halfling,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Halfling,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Halfling,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Halfling,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Halfling,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Halfling,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Halfling,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Halfling,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Halfling,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Halfling,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Halfling,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Halfling,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Halfling,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Halfling,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Halfling,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Halfling,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Halfling,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Halfling,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Halfling,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Halfling,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Halfling,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Halfling,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Halfling,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Halfling,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Halfling,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Halfling,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Halfling,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Halfling,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Halfling,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Halfling,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Halfling,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Halfling,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Halfling,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Halfling,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Halfling,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Halfling,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Halfling,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Halfling,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Halfling,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Halfling,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Human,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Human,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Human,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Human,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Human,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Human,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Human,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Human,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Human,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Human,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Human,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Human,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Human,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Human,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Human,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Human,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Human,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Human,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Human,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Human,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Human,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Human,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Human,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Human,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Human,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Human,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Human,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Human,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Human,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Human,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Human,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Human,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Human,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Human,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Human,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Human,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Human,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Human,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Human,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Human,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Human,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Human,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Human,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Human,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Human,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Human,Celestial Patron,10,5,2,4,0,10,7,,1,READY
